rank,primary_isbn10,primary_isbn13,publisher,title,author,category,pub_date
4,0062238868,9780062238863,HarperCollins Publishers,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,Combined Print Nonfiction,2013-04-07
5,0307352153,9780307352156,Crown Publishing,QUIET,Susan Cain,Combined Print Nonfiction,2013-04-07
6,1400069807,9781400069804,Random House Publishing,SALT SUGAR FAT,Michael Moss,Combined Print Nonfiction,2013-04-07
7,0805096663,9780805096668,Holt,KILLING KENNEDY,Bill O'Reilly and Martin Dugard,Combined Print Nonfiction,2013-04-07
8,0385346875,9780385346870,Crown Publishing,SUM IT UP,Pat Head Summitt with Sally Jenkins,Combined Print Nonfiction,2013-04-07
9,0307460991,9780307460998,Crown Publishing,DRIFT,Rachel Maddow,Combined Print Nonfiction,2013-04-07
10,1400064163,9781400064168,Random House Publishing,UNBROKEN,Laura Hillenbrand,Combined Print Nonfiction,2013-04-07
11,0525953728,9780525953722,Penguin Group,NO EASY DAY,Mark Owen with Kevin Maurer,Combined Print Nonfiction,2013-04-07
12,0307594882,9780307594884,Knopf Doubleday Publishing,MY BELOVED WORLD,Sonia Sotomayor,Combined Print Nonfiction,2013-04-07
13,1476714789,9781476714783,Simon & Schuster,SOUNDTRACK OF MY LIFE,Clive Davis with Anthony DeCurtis,Combined Print Nonfiction,2013-04-07
14,0062241451,9780062241450,HarperCollins Publishers,UNTIL I SAY GOOD-BYE,Susan Spencer-Wendel with Bret Witter,Combined Print Nonfiction,2013-04-07
15,147670354X,9781476703541,Howard Books,DUCK COMMANDERS,Willie and Korie Robertson with Mark Schlabach,Combined Print Nonfiction,2013-04-07
16,0316056898,9780316056892,"Little, Brown & Company",BOSSYPANTS,Tina Fey,Combined Print Nonfiction,2013-04-07
17,0805093079,9780805093070,Holt,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,Combined Print Nonfiction,2013-04-07
18,0425261018,9780425261019,Penguin Group,LET'S PRETEND THIS NEVER HAPPENED,Jenny Lawson,Combined Print Nonfiction,2013-04-07
19,0849946158,9780849946158,Thomas Nelson,HEAVEN IS FOR REAL,Todd Burpo with Lynn Vincent,Combined Print Nonfiction,2013-04-07
20,0425252868,9780425252864,Penguin Group,A HIGHER CALL,Adam Makos with Larry Alexander,Combined Print Nonfiction,2013-04-07
1,0385349947,9780385349949,Knopf Doubleday Publishing,LEAN IN,Sheryl Sandberg with Nell Scovell,Combined Print Nonfiction,2013-03-31
2,1451695195,9781451695199,Simon & Schuster,PROOF OF HEAVEN,Eben Alexander,Combined Print Nonfiction,2013-03-31
3,0062238868,9780062238863,HarperCollins Publishers,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,Combined Print Nonfiction,2013-03-31
4,0310330912,9780310330912,Zondervan,AMERICA THE BEAUTIFUL,Ben C Carson and Candy Carson,Combined Print Nonfiction,2013-03-31
5,0385346875,9780385346870,Crown Publishing,SUM IT UP,Pat Head Summitt with Sally Jenkins,Combined Print Nonfiction,2013-03-31
6,0307352153,9780307352156,Crown Publishing,QUIET,Susan Cain,Combined Print Nonfiction,2013-03-31
7,0062241451,9780062241450,HarperCollins Publishers,UNTIL I SAY GOOD-BYE,Susan Spencer-Wendel with Bret Witter,Combined Print Nonfiction,2013-03-31
8,0805096663,9780805096668,Holt,KILLING KENNEDY,Bill O'Reilly and Martin Dugard,Combined Print Nonfiction,2013-03-31
9,1400069807,9781400069804,Random House Publishing,SALT SUGAR FAT,Michael Moss,Combined Print Nonfiction,2013-03-31
10,0425252868,9780425252864,Penguin Group,A HIGHER CALL,Adam Makos with Larry Alexander,Combined Print Nonfiction,2013-03-31
11,0307594882,9780307594884,Knopf Doubleday Publishing,MY BELOVED WORLD,Sonia Sotomayor,Combined Print Nonfiction,2013-03-31
12,1476714789,9781476714783,Simon & Schuster,SOUNDTRACK OF MY LIFE,Clive Davis with Anthony DeCurtis,Combined Print Nonfiction,2013-03-31
13,0525953728,9780525953722,Penguin Group,NO EASY DAY,Mark Owen with Kevin Maurer,Combined Print Nonfiction,2013-03-31
14,0307460991,9780307460998,Crown Publishing,DRIFT,Rachel Maddow,Combined Print Nonfiction,2013-03-31
15,0805093079,9780805093070,Holt,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,Combined Print Nonfiction,2013-03-31
16,1594205345,9781594205347,Penguin Group,DETROIT,Charlie LeDuff,Combined Print Nonfiction,2013-03-31
17,0425261018,9780425261019,Penguin Group,LET'S PRETEND THIS NEVER HAPPENED,Jenny Lawson,Combined Print Nonfiction,2013-03-31
18,0316017930,9780316017930,"Little, Brown & Company",OUTLIERS,Malcolm Gladwell,Combined Print Nonfiction,2013-03-31
19,1400064163,9781400064168,Random House Publishing,UNBROKEN,Laura Hillenbrand,Combined Print Nonfiction,2013-03-31
20,0307592731,9780307592736,Knopf Doubleday Publishing,WILD,Cheryl Strayed,Combined Print Nonfiction,2013-03-31
1,1451695195,9781451695199,Simon & Schuster,PROOF OF HEAVEN,Eben Alexander,Combined Print Nonfiction,2013-03-24
2,0062238868,9780062238863,HarperCollins Publishers,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,Combined Print Nonfiction,2013-03-24
3,0310330912,9780310330912,Zondervan,AMERICA THE BEAUTIFUL,Ben C Carson and Candy Carson,Combined Print Nonfiction,2013-03-24
4,0385346875,9780385346870,Crown Publishing,SUM IT UP,Pat Head Summitt with Sally Jenkins,Combined Print Nonfiction,2013-03-24
5,0307352153,9780307352156,Crown Publishing,QUIET,Susan Cain,Combined Print Nonfiction,2013-03-24
6,1400069807,9781400069804,Random House Publishing,SALT SUGAR FAT,Michael Moss,Combined Print Nonfiction,2013-03-24
7,0805096663,9780805096668,Holt,KILLING KENNEDY,Bill O'Reilly and Martin Dugard,Combined Print Nonfiction,2013-03-24
8,0307594882,9780307594884,Knopf Doubleday Publishing,MY BELOVED WORLD,Sonia Sotomayor,Combined Print Nonfiction,2013-03-24
9,1476714789,9781476714783,Simon & Schuster,SOUNDTRACK OF MY LIFE,Clive Davis with Anthony DeCurtis,Combined Print Nonfiction,2013-03-24
10,0525953728,9780525953722,Penguin Group,NO EASY DAY,Mark Owen with Kevin Maurer,Combined Print Nonfiction,2013-03-24
11,0805093079,9780805093070,Holt,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,Combined Print Nonfiction,2013-03-24
12,0425261018,9780425261019,Penguin Group,LET'S PRETEND THIS NEVER HAPPENED,Jenny Lawson,Combined Print Nonfiction,2013-03-24
13,0061967556,9780061967559,HarperCollins Publishers,COOLIDGE,Amity Shlaes,Combined Print Nonfiction,2013-03-24
14,1400064163,9781400064168,Random House Publishing,UNBROKEN,Laura Hillenbrand,Combined Print Nonfiction,2013-03-24
15,0812993926,9780812993929,Random House Publishing,OUT OF ORDER,Sandra Day O'Connor,Combined Print Nonfiction,2013-03-24
16,1401324797,9781401324797,Hyperion,DAMN FEW,Rorke Denver and Ellis Henican,Combined Print Nonfiction,2013-03-24
17,0547928173,9780547928173,Houghton Mifflin Harcourt,FRANCONA,Terry Francona and Dan Shaughnessy,Combined Print Nonfiction,2013-03-24
18,0307592731,9780307592736,Knopf Doubleday Publishing,WILD,Cheryl Strayed,Combined Print Nonfiction,2013-03-24
19,0425252868,9780425252864,Penguin Group,A HIGHER CALL,Adam Makos with Larry Alexander,Combined Print Nonfiction,2013-03-24
20,0849946158,9780849946158,Thomas Nelson,HEAVEN IS FOR REAL,Todd Burpo with Lynn Vincent,Combined Print Nonfiction,2013-03-24
1,0310330912,9780310330912,Zondervan,AMERICA THE BEAUTIFUL,Ben C Carson and Candy Carson,Combined Print Nonfiction,2013-03-17
2,0062238868,9780062238863,HarperCollins Publishers,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,Combined Print Nonfiction,2013-03-17
3,1451695195,9781451695199,Simon & Schuster,PROOF OF HEAVEN,Eben Alexander,Combined Print Nonfiction,2013-03-17
4,1400069807,9781400069804,Random House Publishing,SALT SUGAR FAT,Michael Moss,Combined Print Nonfiction,2013-03-17
5,0525953728,9780525953722,Penguin Group,NO EASY DAY,Mark Owen with Kevin Maurer,Combined Print Nonfiction,2013-03-17
6,0307352153,9780307352156,Crown Publishing,QUIET,Susan Cain,Combined Print Nonfiction,2013-03-17
7,0307594882,9780307594884,Knopf Doubleday Publishing,MY BELOVED WORLD,Sonia Sotomayor,Combined Print Nonfiction,2013-03-17
8,0805096663,9780805096668,Holt,KILLING KENNEDY,Bill O'Reilly and Martin Dugard,Combined Print Nonfiction,2013-03-17
9,1476714789,9781476714783,Simon & Schuster,SOUNDTRACK OF MY LIFE,Clive Davis with Anthony DeCurtis,Combined Print Nonfiction,2013-03-17
10,0805093079,9780805093070,Holt,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,Combined Print Nonfiction,2013-03-17
11,0061967556,9780061967559,HarperCollins Publishers,COOLIDGE,Amity Shlaes,Combined Print Nonfiction,2013-03-17
12,0547928173,9780547928173,Houghton Mifflin Harcourt,FRANCONA,Terry Francona and Dan Shaughnessy,Combined Print Nonfiction,2013-03-17
13,1400064163,9781400064168,Random House Publishing,UNBROKEN,Laura Hillenbrand,Combined Print Nonfiction,2013-03-17
14,1401324797,9781401324797,Hyperion,DAMN FEW,Rorke Denver and Ellis Henican,Combined Print Nonfiction,2013-03-17
15,030740885X,9780307408853,Crown Publishing,IN THE GARDEN OF BEASTS,Erik Larson,Combined Print Nonfiction,2013-03-17
16,0393087727,9780393087727,Norton,WHITEY BULGER,Kevin Cullen and Shelley Murphy,Combined Print Nonfiction,2013-03-17
17,0307700666,9780307700667,Knopf Doubleday Publishing,GOING CLEAR,Lawrence Wright,Combined Print Nonfiction,2013-03-17
18,1400067553,9781400067558,Random House Publishing,BEHIND THE BEAUTIFUL FOREVERS,Katherine Boo,Combined Print Nonfiction,2013-03-17
19,0849946158,9780849946158,Thomas Nelson,HEAVEN IS FOR REAL,Todd Burpo with Lynn Vincent,Combined Print Nonfiction,2013-03-17
20,0670026719,9780670026715,Penguin Group,THE VATICAN DIARIES,John Thavis,Combined Print Nonfiction,2013-03-17
1,0062238868,9780062238863,HarperCollins Publishers,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,Combined Print Nonfiction,2013-03-10
2,1451695195,9781451695199,Simon & Schuster,PROOF OF HEAVEN,Eben Alexander,Combined Print Nonfiction,2013-03-10
3,0310330912,9780310330912,Zondervan,AMERICA THE BEAUTIFUL,Ben C Carson and Candy Carson,Combined Print Nonfiction,2013-03-10
4,1476714789,9781476714783,Simon & Schuster,SOUNDTRACK OF MY LIFE,Clive Davis with Anthony DeCurtis,Combined Print Nonfiction,2013-03-10
5,0307352153,9780307352156,Crown Publishing,QUIET,Susan Cain,Combined Print Nonfiction,2013-03-10
6,0307594882,9780307594884,Knopf Doubleday Publishing,MY BELOVED WORLD,Sonia Sotomayor,Combined Print Nonfiction,2013-03-10
7,0805096663,9780805096668,Holt,KILLING KENNEDY,Bill O'Reilly and Martin Dugard,Combined Print Nonfiction,2013-03-10
8,0805093079,9780805093070,Holt,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,Combined Print Nonfiction,2013-03-10
9,0061967556,9780061967559,HarperCollins Publishers,COOLIDGE,Amity Shlaes,Combined Print Nonfiction,2013-03-10
10,0547928173,9780547928173,Houghton Mifflin Harcourt,FRANCONA,Terry Francona and Dan Shaughnessy,Combined Print Nonfiction,2013-03-10
11,0525953728,9780525953722,Penguin Group,NO EASY DAY,Mark Owen with Kevin Maurer,Combined Print Nonfiction,2013-03-10
12,1401324797,9781401324797,Hyperion,DAMN FEW,Rorke Denver and Ellis Henican,Combined Print Nonfiction,2013-03-10
13,0770435629,9780770435622,Broadway Books,LADY ALMINA AND THE REAL DOWNTON ABBEY,The Countess of Carnarvon,Combined Print Nonfiction,2013-03-10
14,1400064163,9781400064168,Random House Publishing,UNBROKEN,Laura Hillenbrand,Combined Print Nonfiction,2013-03-10
15,0307700666,9780307700667,Knopf Doubleday Publishing,GOING CLEAR,Lawrence Wright,Combined Print Nonfiction,2013-03-10
16,030740885X,9780307408853,Crown Publishing,IN THE GARDEN OF BEASTS,Erik Larson,Combined Print Nonfiction,2013-03-10
17,1439150222,9781439150221,Simon & Schuster,LONG SHOT,Mike Piazza with Lonnie Wheeler,Combined Print Nonfiction,2013-03-10
18,1476707626,9781476707624,Gallery Books,DRINKING AND TWEETING,Brandi Glanville with Leslie Bruce,Combined Print Nonfiction,2013-03-10
19,0670024872,9780670024872,Penguin Group,WHY PRIESTS?,Garry Wills,Combined Print Nonfiction,2013-03-10
20,1400067669,9781400067664,Random House Publishing,THOMAS JEFFERSON,Jon Meacham,Combined Print Nonfiction,2013-03-10
1,0062238868,9780062238863,HarperCollins Publishers,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,Combined Print Nonfiction,2013-03-03
2,1451695195,9781451695199,Simon & Schuster,PROOF OF HEAVEN,Eben Alexander,Combined Print Nonfiction,2013-03-03
3,0307594882,9780307594884,Knopf Doubleday Publishing,MY BELOVED WORLD,Sonia Sotomayor,Combined Print Nonfiction,2013-03-03
4,0061967556,9780061967559,HarperCollins Publishers,COOLIDGE,Amity Shlaes,Combined Print Nonfiction,2013-03-03
5,0307352153,9780307352156,Crown Publishing,QUIET,Susan Cain,Combined Print Nonfiction,2013-03-03
6,0812992946,9780812992946,Random House Publishing,FUTURE,Al Gore,Combined Print Nonfiction,2013-03-03
7,0805096663,9780805096668,Holt,KILLING KENNEDY,Bill O'Reilly and Martin Dugard,Combined Print Nonfiction,2013-03-03
8,0805093079,9780805093070,Holt,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,Combined Print Nonfiction,2013-03-03
9,0547928173,9780547928173,Houghton Mifflin Harcourt,FRANCONA,Terry Francona and Dan Shaughnessy,Combined Print Nonfiction,2013-03-03
10,1476707626,9781476707624,Gallery Books,DRINKING AND TWEETING,Brandi Glanville with Leslie Bruce,Combined Print Nonfiction,2013-03-03
11,1439150222,9781439150221,Simon & Schuster,LONG SHOT,Mike Piazza with Lonnie Wheeler,Combined Print Nonfiction,2013-03-03
12,0525953728,9780525953722,Penguin Group,NO EASY DAY,Mark Owen with Kevin Maurer,Combined Print Nonfiction,2013-03-03
13,0307700666,9780307700667,Knopf Doubleday Publishing,GOING CLEAR,Lawrence Wright,Combined Print Nonfiction,2013-03-03
14,0062238396,9780062238399,HarperCollins Publishers,REMEMBERING WHITNEY,Cissy Houston with Lisa Dickey,Combined Print Nonfiction,2013-03-03
15,1400067669,9781400067664,Random House Publishing,THOMAS JEFFERSON,Jon Meacham,Combined Print Nonfiction,2013-03-03
16,1594205345,9781594205347,Penguin Group,DETROIT,Charlie LeDuff,Combined Print Nonfiction,2013-03-03
17,1400064163,9781400064168,Random House Publishing,UNBROKEN,Laura Hillenbrand,Combined Print Nonfiction,2013-03-03
18,1594487154,9781594487156,Penguin Group,TO SELL IS HUMAN,Daniel H Pink,Combined Print Nonfiction,2013-03-03
19,030740885X,9780307408853,Crown Publishing,IN THE GARDEN OF BEASTS,Erik Larson,Combined Print Nonfiction,2013-03-03
20,0743270754,9780743270755,Simon & Schuster,TEAM OF RIVALS,Doris Kearns Goodwin,Combined Print Nonfiction,2013-03-03
1,0062238868,9780062238863,HarperCollins Publishers,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,Combined Print Nonfiction,2013-02-24
2,1451695195,9781451695199,Simon & Schuster,PROOF OF HEAVEN,Eben Alexander,Combined Print Nonfiction,2013-02-24
3,0307594882,9780307594884,Knopf Doubleday Publishing,MY BELOVED WORLD,Sonia Sotomayor,Combined Print Nonfiction,2013-02-24
4,0307352153,9780307352156,Crown Publishing,QUIET,Susan Cain,Combined Print Nonfiction,2013-02-24
5,0805096663,9780805096668,Holt,KILLING KENNEDY,Bill O'Reilly and Martin Dugard,Combined Print Nonfiction,2013-02-24
6,0812992946,9780812992946,Random House Publishing,FUTURE,Al Gore,Combined Print Nonfiction,2013-02-24
7,0307700666,9780307700667,Knopf Doubleday Publishing,GOING CLEAR,Lawrence Wright,Combined Print Nonfiction,2013-02-24
8,0547928173,9780547928173,Houghton Mifflin Harcourt,FRANCONA,Terry Francona and Dan Shaughnessy,Combined Print Nonfiction,2013-02-24
9,0805093079,9780805093070,Holt,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,Combined Print Nonfiction,2013-02-24
10,0525953728,9780525953722,Penguin Group,NO EASY DAY,Mark Owen with Kevin Maurer,Combined Print Nonfiction,2013-02-24
11,0062238396,9780062238399,HarperCollins Publishers,REMEMBERING WHITNEY,Cissy Houston with Lisa Dickey,Combined Print Nonfiction,2013-02-24
12,0062248472,9780062248473,HarperCollins Publishers,BEYOND BELIEF,Jenna Miscavige Hill with Lisa Pulitzer,Combined Print Nonfiction,2013-02-24
13,1400067669,9781400067664,Random House Publishing,THOMAS JEFFERSON,Jon Meacham,Combined Print Nonfiction,2013-02-24
14,1400064163,9781400064168,Random House Publishing,UNBROKEN,Laura Hillenbrand,Combined Print Nonfiction,2013-02-24
15,046502811X,9780465028115,Basic Books,THEORETICAL MINIMUM,Leonard Susskind,Combined Print Nonfiction,2013-02-24
16,1400069289,9781400069286,Random House Publishing,THE POWER OF HABIT,Charles Duhigg,Combined Print Nonfiction,2013-02-24
17,1451656033,9781451656039,Simon & Schuster,TEN YEARS LATER,Hoda Kotb with Jane Lorenzini,Combined Print Nonfiction,2013-02-24
18,0770435629,9780770435622,Broadway Books,LADY ALMINA AND THE REAL DOWNTON ABBEY,The Countess of Carnarvon,Combined Print Nonfiction,2013-02-24
19,0425252868,9780425252864,Penguin Group,A HIGHER CALL,Adam Makos with Larry Alexander,Combined Print Nonfiction,2013-02-24
20,0670024813,9780670024810,Penguin Group,THE WORLD UNTIL YESTERDAY,Jared Diamond,Combined Print Nonfiction,2013-02-24
1,1451695195,9781451695199,Simon & Schuster,PROOF OF HEAVEN,Eben Alexander,Combined Print Nonfiction,2013-02-17
2,0307594882,9780307594884,Knopf Doubleday Publishing,MY BELOVED WORLD,Sonia Sotomayor,Combined Print Nonfiction,2013-02-17
3,0307352153,9780307352156,Crown Publishing,QUIET,Susan Cain,Combined Print Nonfiction,2013-02-17
4,0547928173,9780547928173,Houghton Mifflin Harcourt,FRANCONA,Terry Francona and Dan Shaughnessy,Combined Print Nonfiction,2013-02-17
5,0446585181,9780446585187,Grand Central Publishing,HITMAKER,Tommy Mottola with Cal Fussman,Combined Print Nonfiction,2013-02-17
6,0062238396,9780062238399,HarperCollins Publishers,REMEMBERING WHITNEY,Cissy Houston with Lisa Dickey,Combined Print Nonfiction,2013-02-17
7,0805096663,9780805096668,Holt,KILLING KENNEDY,Bill O'Reilly and Martin Dugard,Combined Print Nonfiction,2013-02-17
8,0307700666,9780307700667,Knopf Doubleday Publishing,GOING CLEAR,Lawrence Wright,Combined Print Nonfiction,2013-02-17
9,0812992946,9780812992946,Random House Publishing,FUTURE,Al Gore,Combined Print Nonfiction,2013-02-17
10,0062238868,9780062238863,HarperCollins Publishers,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,Combined Print Nonfiction,2013-02-17
11,0805093079,9780805093070,Holt,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,Combined Print Nonfiction,2013-02-17
12,0525953728,9780525953722,Penguin Group,NO EASY DAY,Mark Owen with Kevin Maurer,Combined Print Nonfiction,2013-02-17
13,1400064163,9781400064168,Random House Publishing,UNBROKEN,Laura Hillenbrand,Combined Print Nonfiction,2013-02-17
14,1400067669,9781400067664,Random House Publishing,THOMAS JEFFERSON,Jon Meacham,Combined Print Nonfiction,2013-02-17
15,0770435629,9780770435622,Broadway Books,LADY ALMINA AND THE REAL DOWNTON ABBEY,The Countess of Carnarvon,Combined Print Nonfiction,2013-02-17
16,1400069289,9781400069286,Random House Publishing,THE POWER OF HABIT,Charles Duhigg,Combined Print Nonfiction,2013-02-17
17,1400067618,9781400067619,Random House Publishing,ENGINEERS OF VICTORY,Paul Kennedy,Combined Print Nonfiction,2013-02-17
